class_id,img_height,img_width,bbox_y,bbox_x,bbox_h,bbox_w,norm_img_height,norm_img_width,norm_bbox_y,norm_bbox_x,norm_bbox_w,norm_bbox_h
14,606,897,5,378,311,203,1,1,0.008250825083,0.4214046823,0.226309922,0.5132013201
19,510,370,84,212,110,368,1,1,0.1647058824,0.572972973,0.9945945946,0.2156862745
26,591,625,238,108,260,193,1,1,0.4027072758,0.1728,0.3088,0.4399323181
53,642,743,440,101,287,110,1,1,0.6853582555,0.135935397,0.1480484522,0.4470404984
18,556,614,52,317,130,258,1,1,0.09352517986,0.516286645,0.4201954397,0.2338129496
12,932,501,309,98,76,397,1,1,0.3315450644,0.1956087824,0.7924151697,0.08154506438
66,718,426,490,142,229,102,1,1,0.6824512535,0.3333333333,0.2394366197,0.3189415042
50,905,1133,389,359,381,248,1,1,0.4298342541,0.3168578994,0.2188879082,0.4209944751
14,642,1057,24,296,397,315,1,1,0.03738317757,0.280037843,0.298013245,0.6183800623
33,770,729,152,315,237,310,1,1,0.1974025974,0.4320987654,0.4252400549,0.3077922078
25,685,380,341,114,83,101,1,1,0.497810219,0.3,0.2657894737,0.1211678832
0,868,600,478,386,88,195,1,1,0.5506912442,0.6433333333,0.325,0.1013824885
6,660,203,471,6,79,47,1,1,0.7136363636,0.02955665025,0.2315270936,0.1196969697
41,542,945,140,224,399,55,1,1,0.258302583,0.237037037,0.0582010582,0.7361623616
26,912,573,271,84,361,251,1,1,0.2971491228,0.1465968586,0.4380453752,0.3958333333
20,848,576,350,17,315,184,1,1,0.4127358491,0.02951388889,0.3194444444,0.3714622642
2,818,1021,237,335,309,399,1,1,0.2897310513,0.3281096964,0.3907933399,0.3777506112
70,590,1086,124,499,270,168,1,1,0.2101694915,0.4594843462,0.1546961326,0.4576271186
43,763,828,433,214,303,103,1,1,0.5674967235,0.2584541063,0.1243961353,0.3971166448
68,840,540,500,151,212,82,1,1,0.5952380952,0.2796296296,0.1518518519,0.2523809524
28,510,729,312,411,238,54,1,1,0.6117647059,0.5637860082,0.07407407407,0.4666666667
61,345,799,83,256,241,209,1,1,0.2405797101,0.3204005006,0.2615769712,0.6985507246
48,466,685,168,316,177,114,1,1,0.3605150215,0.4613138686,0.1664233577,0.3798283262
15,269,257,79,68,130,114,1,1,0.2936802974,0.2645914397,0.4435797665,0.4832713755
14,588,807,58,197,252,267,1,1,0.09863945578,0.2441140025,0.3308550186,0.4285714286
17,569,521,65,141,255,363,1,1,0.1142355009,0.2706333973,0.6967370441,0.4481546573
63,974,519,363,97,118,356,1,1,0.3726899384,0.1868978805,0.6859344894,0.1211498973
34,1133,823,460,363,80,298,1,1,0.4060017652,0.4410692588,0.3620899149,0.07060900265
21,698,674,8,259,147,313,1,1,0.01146131805,0.384272997,0.4643916914,0.2106017192
46,838,707,356,101,216,208,1,1,0.4248210024,0.1428571429,0.2942008487,0.2577565632
39,1088,396,336,239,77,373,1,1,0.3088235294,0.6035353535,0.9419191919,0.07077205882
41,687,648,232,479,55,153,1,1,0.3377001456,0.7391975309,0.2361111111,0.08005822416
0,855,626,421,258,95,47,1,1,0.4923976608,0.4121405751,0.0750798722,0.1111111111
32,812,837,307,394,223,294,1,1,0.3780788177,0.4707287933,0.3512544803,0.2746305419
26,503,583,22,174,97,195,1,1,0.04373757455,0.2984562607,0.3344768439,0.1928429423
54,742,727,93,256,296,326,1,1,0.1253369272,0.3521320495,0.4484181568,0.3989218329
37,709,761,7,347,133,398,1,1,0.009873060649,0.455978975,0.5229960578,0.1875881523
53,945,585,490,23,344,73,1,1,0.5185185185,0.03931623932,0.1247863248,0.364021164
36,357,228,135,123,49,138,1,1,0.3781512605,0.5394736842,0.6052631579,0.137254902
42,616,1132,267,448,343,116,1,1,0.4334415584,0.3957597173,0.1024734982,0.5568181818
30,502,509,34,39,100,340,1,1,0.06772908367,0.07662082515,0.6679764244,0.1992031873
27,610,613,223,343,79,250,1,1,0.3655737705,0.55954323,0.4078303426,0.1295081967
5,610,586,328,160,181,231,1,1,0.537704918,0.2730375427,0.3941979522,0.2967213115
75,744,881,375,321,264,97,1,1,0.5040322581,0.3643586833,0.1101021566,0.3548387097
73,878,902,473,294,309,229,1,1,0.5387243736,0.3259423503,0.2538802661,0.3519362187
8,431,987,252,478,395,132,1,1,0.5846867749,0.484295846,0.1337386018,0.9164733179
74,440,856,106,353,133,109,1,1,0.2409090909,0.4123831776,0.1273364486,0.3022727273
6,1045,570,454,289,118,256,1,1,0.4344497608,0.5070175439,0.449122807,0.1129186603
44,943,688,472,495,119,106,1,1,0.5005302227,0.7194767442,0.1540697674,0.1261930011
4,782,648,312,107,288,176,1,1,0.3989769821,0.1651234568,0.2716049383,0.368286445
54,1002,876,316,222,318,362,1,1,0.3153692615,0.2534246575,0.4132420091,0.3173652695
26,797,993,83,496,275,379,1,1,0.104140527,0.4994964753,0.3816717019,0.3450439147
11,557,705,185,208,372,310,1,1,0.3321364452,0.295035461,0.4397163121,0.6678635548
32,415,729,36,304,96,258,1,1,0.08674698795,0.4170096022,0.353909465,0.2313253012
78,482,418,82,99,99,52,1,1,0.1701244813,0.2368421053,0.1244019139,0.2053941909
0,1008,867,399,347,224,379,1,1,0.3958333333,0.4002306805,0.4371395617,0.2222222222
29,759,464,334,56,326,49,1,1,0.4400527009,0.1206896552,0.1056034483,0.4295125165
31,585,725,177,264,72,276,1,1,0.3025641026,0.364137931,0.3806896552,0.1230769231
78,827,665,419,190,321,253,1,1,0.5066505441,0.2857142857,0.3804511278,0.3881499395
35,433,785,85,254,305,179,1,1,0.1963048499,0.323566879,0.2280254777,0.7043879908
51,1019,458,454,278,70,226,1,1,0.4455348381,0.6069868996,0.4934497817,0.06869479882
77,643,697,361,280,296,113,1,1,0.5614307932,0.4017216643,0.1621233859,0.4603421462
66,420,1052,41,484,373,66,1,1,0.09761904762,0.4600760456,0.06273764259,0.8880952381
76,800,651,273,219,200,226,1,1,0.34125,0.33640553,0.3471582181,0.25
48,872,376,395,60,138,276,1,1,0.4529816514,0.1595744681,0.7340425532,0.1582568807
33,701,873,123,161,397,191,1,1,0.1754636234,0.1844215349,0.2187857961,0.5663338088
23,708,970,77,466,326,266,1,1,0.1087570621,0.4804123711,0.2742268041,0.4604519774
75,615,887,98,428,113,206,1,1,0.1593495935,0.4825253664,0.2322435175,0.1837398374
77,625,906,494,453,289,73,1,1,0.7904,0.5,0.08057395143,0.4624
21,486,356,282,122,143,84,1,1,0.5802469136,0.3426966292,0.2359550562,0.2942386831
6,713,704,430,409,233,55,1,1,0.603085554,0.5809659091,0.078125,0.3267882188
51,566,377,78,169,143,96,1,1,0.1378091873,0.4482758621,0.2546419098,0.2526501767
30,793,502,235,254,40,200,1,1,0.2963430013,0.5059760956,0.3984063745,0.05044136192
34,439,747,230,307,350,101,1,1,0.5239179954,0.4109772423,0.1352074967,0.7972665148
60,370,838,1,371,77,183,1,1,0.002702702703,0.4427207637,0.2183770883,0.2081081081
61,673,766,303,221,263,238,1,1,0.4502228826,0.2885117493,0.3107049608,0.3907875186
50,712,924,356,493,116,217,1,1,0.5,0.5335497835,0.2348484848,0.1629213483
2,522,800,108,196,207,165,1,1,0.2068965517,0.245,0.20625,0.3965517241
52,955,715,340,401,190,230,1,1,0.3560209424,0.5608391608,0.3216783217,0.1989528796
12,715,736,362,261,284,64,1,1,0.5062937063,0.3546195652,0.08695652174,0.3972027972
48,278,634,20,243,239,92,1,1,0.07194244604,0.3832807571,0.1451104101,0.8597122302
44,726,397,348,102,136,322,1,1,0.479338843,0.2569269521,0.8110831234,0.1873278237
60,941,867,495,323,392,397,1,1,0.5260361318,0.3725490196,0.4579008074,0.4165781084
15,724,982,317,491,192,349,1,1,0.4378453039,0.5,0.3553971487,0.2651933702
78,778,744,114,300,125,269,1,1,0.146529563,0.4032258065,0.3615591398,0.1606683805
22,974,763,468,271,293,240,1,1,0.4804928131,0.3551769332,0.3145478375,0.3008213552
66,757,800,497,367,63,110,1,1,0.6565389696,0.45875,0.1375,0.08322324967
59,962,670,474,336,200,213,1,1,0.4927234927,0.5014925373,0.3179104478,0.2079002079
76,648,742,175,341,328,153,1,1,0.2700617284,0.4595687332,0.2061994609,0.5061728395
26,857,701,137,379,197,390,1,1,0.1598599767,0.5406562054,0.5563480742,0.2298716453
77,718,648,396,329,154,202,1,1,0.5515320334,0.5077160494,0.3117283951,0.2144846797
77,523,445,143,1,340,146,1,1,0.2734225621,0.002247191011,0.3280898876,0.6500956023
56,259,405,135,65,196,58,1,1,0.5212355212,0.1604938272,0.1432098765,0.7567567568
67,892,763,364,331,237,316,1,1,0.4080717489,0.4338138925,0.4141546527,0.2656950673
74,554,953,194,359,205,109,1,1,0.3501805054,0.3767051417,0.1143756558,0.3700361011
44,220,511,27,128,51,62,1,1,0.1227272727,0.2504892368,0.1213307241,0.2318181818
79,988,1031,362,420,221,330,1,1,0.3663967611,0.407371484,0.3200775946,0.2236842105
45,867,651,360,255,110,159,1,1,0.4152249135,0.3917050691,0.2442396313,0.1268742791
49,674,896,309,436,330,189,1,1,0.4584569733,0.4866071429,0.2109375,0.4896142433
26,939,1086,361,484,308,374,1,1,0.3844515442,0.4456721915,0.3443830571,0.3280085197
39,523,591,383,382,126,82,1,1,0.7323135755,0.6463620981,0.1387478849,0.240917782
67,541,286,34,38,202,350,1,1,0.06284658041,0.1328671329,1.223776224,0.3733826248
31,909,364,397,21,93,116,1,1,0.4367436744,0.05769230769,0.3186813187,0.102310231
78,639,913,406,380,168,120,1,1,0.6353677621,0.4162102957,0.1314348302,0.2629107981
20,461,829,268,486,180,152,1,1,0.5813449024,0.5862484922,0.1833534379,0.3904555315
54,446,673,261,9,325,126,1,1,0.5852017937,0.01337295691,0.1872213967,0.7286995516
72,1120,877,424,383,217,339,1,1,0.3785714286,0.4367160775,0.3865450399,0.19375
32,843,962,421,452,253,147,1,1,0.4994068802,0.4698544699,0.1528066528,0.300118624
9,553,670,355,110,200,58,1,1,0.6419529837,0.1641791045,0.08656716418,0.3616636528
22,812,689,492,83,292,201,1,1,0.60591133,0.1204644412,0.2917271408,0.3596059113
33,523,229,381,40,122,53,1,1,0.7284894837,0.1746724891,0.231441048,0.2332695985
47,859,296,229,5,122,350,1,1,0.266589057,0.01689189189,1.182432432,0.1420256112
42,840,563,352,318,59,187,1,1,0.419047619,0.5648312611,0.3321492007,0.07023809524
5,319,542,34,257,90,65,1,1,0.1065830721,0.4741697417,0.1199261993,0.2821316614
73,853,697,347,327,126,248,1,1,0.4067995311,0.4691535151,0.3558106169,0.1477139508
38,462,754,55,357,181,120,1,1,0.119047619,0.4734748011,0.1591511936,0.3917748918
75,727,1037,337,415,397,79,1,1,0.4635488308,0.400192864,0.07618129219,0.5460797799
42,851,606,289,297,133,277,1,1,0.33960047,0.4900990099,0.4570957096,0.1562867215
35,818,365,398,30,260,252,1,1,0.4865525672,0.08219178082,0.6904109589,0.3178484108
73,540,757,360,417,275,87,1,1,0.6666666667,0.5508586526,0.1149273448,0.5092592593
43,625,310,320,153,78,259,1,1,0.512,0.4935483871,0.835483871,0.1248
10,730,966,438,361,221,231,1,1,0.6,0.3737060041,0.2391304348,0.302739726
27,677,766,492,162,232,133,1,1,0.7267355982,0.2114882507,0.1736292428,0.3426883309
14,1018,876,432,293,204,333,1,1,0.4243614931,0.3344748858,0.3801369863,0.2003929273
46,745,962,308,488,279,310,1,1,0.4134228188,0.5072765073,0.3222453222,0.3744966443
48,727,1075,182,495,234,313,1,1,0.250343879,0.4604651163,0.2911627907,0.3218707015
76,904,814,462,428,162,315,1,1,0.5110619469,0.5257985258,0.386977887,0.1792035398
41,522,747,141,303,259,136,1,1,0.2701149425,0.40562249,0.1820615797,0.4961685824
73,694,985,206,494,172,167,1,1,0.2968299712,0.5015228426,0.1695431472,0.2478386167
28,499,720,306,121,289,72,1,1,0.6132264529,0.1680555556,0.1,0.5791583166
50,621,424,212,36,217,207,1,1,0.3413848631,0.08490566038,0.4882075472,0.3494363929
27,847,643,292,64,209,344,1,1,0.3447461629,0.09953343701,0.534992224,0.2467532468
18,1087,423,469,132,242,288,1,1,0.4314627415,0.3120567376,0.6808510638,0.2226310948
34,1048,511,452,176,191,292,1,1,0.4312977099,0.3444227006,0.5714285714,0.1822519084
50,366,594,12,82,334,251,1,1,0.03278688525,0.138047138,0.4225589226,0.912568306
6,574,717,166,241,110,245,1,1,0.2891986063,0.3361227336,0.3417015342,0.1916376307
6,648,749,103,277,75,389,1,1,0.1589506173,0.3698264352,0.5193591455,0.1157407407
26,682,860,289,416,134,314,1,1,0.4237536657,0.4837209302,0.3651162791,0.1964809384
58,982,731,458,334,95,135,1,1,0.466395112,0.4569083447,0.1846785226,0.0967413442
29,1116,516,468,93,382,319,1,1,0.4193548387,0.1802325581,0.6182170543,0.3422939068
78,920,1041,449,478,184,85,1,1,0.4880434783,0.4591738713,0.08165225744,0.2
28,399,452,301,314,40,46,1,1,0.7543859649,0.6946902655,0.1017699115,0.1002506266
51,788,840,312,348,117,215,1,1,0.3959390863,0.4142857143,0.255952381,0.1484771574
41,273,454,25,159,106,69,1,1,0.09157509158,0.3502202643,0.1519823789,0.3882783883
25,760,729,159,249,232,397,1,1,0.2092105263,0.341563786,0.5445816187,0.3052631579
38,871,437,300,94,148,308,1,1,0.3444316877,0.2151029748,0.704805492,0.1699196326
33,879,744,393,499,160,320,1,1,0.4470989761,0.6706989247,0.4301075269,0.1820250284
5,860,685,260,232,131,386,1,1,0.3023255814,0.3386861314,0.5635036496,0.1523255814
79,710,441,411,243,83,237,1,1,0.5788732394,0.5510204082,0.537414966,0.1169014085
60,965,760,365,85,374,277,1,1,0.378238342,0.1118421053,0.3644736842,0.3875647668
50,463,492,45,128,199,293,1,1,0.09719222462,0.2601626016,0.5955284553,0.4298056156
20,545,526,111,300,174,246,1,1,0.2036697248,0.5703422053,0.4676806084,0.319266055
28,568,903,124,500,113,191,1,1,0.2183098592,0.553709856,0.211517165,0.198943662
18,645,414,250,52,319,286,1,1,0.3875968992,0.1256038647,0.690821256,0.4945736434
61,768,812,26,189,271,399,1,1,0.03385416667,0.2327586207,0.4913793103,0.3528645833
45,803,787,321,187,276,370,1,1,0.399750934,0.2376111817,0.4701397713,0.3437110834
29,1034,448,391,81,177,362,1,1,0.3781431335,0.1808035714,0.8080357143,0.1711798839
47,889,503,494,42,142,279,1,1,0.5556805399,0.08349900596,0.5546719682,0.1597300337
65,505,955,263,437,180,87,1,1,0.5207920792,0.457591623,0.09109947644,0.3564356436
22,842,839,137,445,146,335,1,1,0.1627078385,0.5303933254,0.3992848629,0.1733966746
14,1008,782,335,273,325,316,1,1,0.3323412698,0.3491048593,0.4040920716,0.3224206349
58,796,340,312,29,239,234,1,1,0.391959799,0.08529411765,0.6882352941,0.3002512563
32,364,805,12,409,201,138,1,1,0.03296703297,0.5080745342,0.1714285714,0.5521978022
48,790,875,284,393,106,276,1,1,0.3594936709,0.4491428571,0.3154285714,0.1341772152
25,724,635,306,153,329,49,1,1,0.4226519337,0.2409448819,0.07716535433,0.4544198895
75,774,562,74,333,168,325,1,1,0.09560723514,0.5925266904,0.5782918149,0.2170542636
9,848,459,375,149,188,91,1,1,0.4422169811,0.3246187364,0.1982570806,0.2216981132
38,662,604,220,294,112,162,1,1,0.332326284,0.4867549669,0.2682119205,0.16918429
58,731,635,149,259,249,397,1,1,0.2038303694,0.4078740157,0.6251968504,0.340629275
8,445,652,43,298,236,159,1,1,0.09662921348,0.4570552147,0.2438650307,0.5303370787
34,804,851,438,345,366,94,1,1,0.5447761194,0.4054054054,0.1104582844,0.4552238806
20,541,570,21,282,117,199,1,1,0.03881700555,0.4947368421,0.349122807,0.2162661738
49,633,560,227,227,87,295,1,1,0.3586097946,0.4053571429,0.5267857143,0.1374407583
10,802,900,323,191,330,224,1,1,0.4027431421,0.2122222222,0.2488888889,0.4114713217
23,505,498,77,284,109,83,1,1,0.1524752475,0.5702811245,0.1666666667,0.2158415842
42,793,220,441,24,149,66,1,1,0.5561160151,0.1090909091,0.3,0.1878940731
75,1164,794,489,225,281,281,1,1,0.4201030928,0.2833753149,0.3539042821,0.2414089347
25,742,391,349,63,250,133,1,1,0.4703504043,0.1611253197,0.3401534527,0.3369272237
29,502,601,5,315,148,190,1,1,0.009960159363,0.5241264559,0.3161397671,0.2948207171
13,549,148,28,34,50,234,1,1,0.05100182149,0.2297297297,1.581081081,0.09107468124
47,684,767,125,203,287,262,1,1,0.182748538,0.2646675359,0.3415906128,0.4195906433
76,822,224,64,90,42,378,1,1,0.07785888078,0.4017857143,1.6875,0.05109489051
33,579,714,193,229,216,337,1,1,0.3333333333,0.3207282913,0.4719887955,0.3730569948
18,1114,564,461,158,313,263,1,1,0.4138240575,0.280141844,0.4663120567,0.2809694794
17,358,878,231,442,231,43,1,1,0.6452513966,0.5034168565,0.04897494305,0.6452513966
64,1087,731,365,474,46,379,1,1,0.3357865685,0.6484268126,0.5184678523,0.04231830727
31,578,811,177,300,156,237,1,1,0.3062283737,0.3699136868,0.2922318126,0.2698961938
39,512,655,67,12,328,299,1,1,0.130859375,0.01832061069,0.4564885496,0.640625
26,712,776,400,104,288,60,1,1,0.5617977528,0.1340206186,0.07731958763,0.404494382
0,672,589,164,9,272,268,1,1,0.244047619,0.01528013582,0.455008489,0.4047619048
31,569,729,26,496,176,324,1,1,0.04569420035,0.6803840878,0.4444444444,0.309314587
1,652,457,374,18,352,64,1,1,0.5736196319,0.03938730853,0.1400437637,0.5398773006
6,687,358,378,23,264,227,1,1,0.5502183406,0.06424581006,0.6340782123,0.384279476
35,680,685,8,309,76,328,1,1,0.01176470588,0.4510948905,0.4788321168,0.1117647059
56,933,496,437,209,66,392,1,1,0.4683815648,0.4213709677,0.7903225806,0.07073954984
26,888,862,311,210,313,278,1,1,0.3502252252,0.2436194896,0.3225058005,0.3524774775
46,645,636,171,178,184,180,1,1,0.2651162791,0.2798742138,0.2830188679,0.2852713178
15,657,1052,389,452,324,175,1,1,0.5920852359,0.4296577947,0.1663498099,0.4931506849
4,949,565,482,177,51,167,1,1,0.5079030558,0.3132743363,0.2955752212,0.05374077977
21,431,516,123,162,191,229,1,1,0.2853828306,0.3139534884,0.4437984496,0.4431554524
75,877,568,483,373,63,212,1,1,0.5507411631,0.6566901408,0.3732394366,0.07183580388
62,443,648,15,7,270,338,1,1,0.03386004515,0.01080246914,0.5216049383,0.6094808126
63,1110,747,478,114,349,333,1,1,0.4306306306,0.1526104418,0.4457831325,0.3144144144
31,857,562,382,173,217,224,1,1,0.4457409568,0.3078291815,0.3985765125,0.2532088681
41,766,550,397,407,102,169,1,1,0.5182767624,0.74,0.3072727273,0.1331592689
73,405,632,120,438,46,147,1,1,0.2962962963,0.6930379747,0.2325949367,0.1135802469
20,628,790,308,436,87,62,1,1,0.4904458599,0.5518987342,0.07848101266,0.1385350318
30,1025,682,403,308,137,344,1,1,0.3931707317,0.4516129032,0.504398827,0.1336585366
78,482,696,8,100,276,232,1,1,0.01659751037,0.1436781609,0.3333333333,0.5726141079
25,756,924,444,341,237,124,1,1,0.5873015873,0.369047619,0.1341991342,0.3134920635
79,791,759,241,346,77,382,1,1,0.3046776233,0.4558629776,0.5032938076,0.09734513274
1,552,982,270,467,253,108,1,1,0.4891304348,0.4755600815,0.1099796334,0.4583333333
54,746,1051,22,330,321,347,1,1,0.02949061662,0.3139866794,0.3301617507,0.4302949062
44,737,652,431,339,177,41,1,1,0.5848032564,0.5199386503,0.06288343558,0.2401628223
74,755,930,440,448,189,226,1,1,0.582781457,0.4817204301,0.2430107527,0.2503311258
62,325,743,124,395,193,121,1,1,0.3815384615,0.531628533,0.1628532974,0.5938461538
49,725,775,363,382,287,40,1,1,0.5006896552,0.4929032258,0.05161290323,0.395862069
31,875,331,252,153,123,312,1,1,0.288,0.4622356495,0.9425981873,0.1405714286
45,815,1169,348,437,387,293,1,1,0.426993865,0.373823781,0.250641574,0.4748466258
75,781,640,266,399,91,131,1,1,0.3405889885,0.6234375,0.2046875,0.1165172855
30,547,723,6,205,291,303,1,1,0.01096892139,0.2835408022,0.4190871369,0.5319926874
5,621,204,204,32,119,236,1,1,0.3285024155,0.1568627451,1.156862745,0.191626409
77,489,588,66,386,45,364,1,1,0.1349693252,0.656462585,0.619047619,0.09202453988
42,656,347,134,54,164,260,1,1,0.2042682927,0.1556195965,0.7492795389,0.25
14,512,698,12,345,178,313,1,1,0.0234375,0.494269341,0.4484240688,0.34765625
69,643,641,147,214,364,255,1,1,0.2286158631,0.3338533541,0.3978159126,0.566096423
21,391,600,109,52,177,183,1,1,0.2787723785,0.08666666667,0.305,0.452685422
21,382,936,159,333,313,180,1,1,0.4162303665,0.3557692308,0.1923076923,0.8193717277
43,775,504,161,173,94,321,1,1,0.2077419355,0.3432539683,0.6369047619,0.1212903226
7,428,187,67,2,85,185,1,1,0.1565420561,0.01069518717,0.9893048128,0.1985981308
41,539,408,148,107,250,322,1,1,0.2745825603,0.262254902,0.7892156863,0.4638218924
2,616,842,487,373,124,74,1,1,0.7905844156,0.4429928741,0.08788598575,0.2012987013
50,575,883,201,207,359,325,1,1,0.3495652174,0.2344280861,0.3680634202,0.6243478261
72,561,736,78,366,156,140,1,1,0.1390374332,0.4972826087,0.1902173913,0.2780748663
77,843,518,392,152,320,242,1,1,0.4650059312,0.2934362934,0.4671814672,0.3795966785
54,530,291,81,32,91,345,1,1,0.1528301887,0.1099656357,1.18556701,0.1716981132
72,908,348,393,215,88,387,1,1,0.4328193833,0.617816092,1.112068966,0.09691629956
59,708,588,44,104,257,341,1,1,0.06214689266,0.1768707483,0.5799319728,0.3629943503
74,905,660,253,385,147,385,1,1,0.279558011,0.5833333333,0.5833333333,0.1624309392
73,592,801,226,467,192,319,1,1,0.3817567568,0.5830212235,0.3982521848,0.3243243243
37,867,441,395,17,76,317,1,1,0.4555940023,0.03854875283,0.7188208617,0.08765859285
